,Rk,Wk,Date,Time,Day,Winner,Pts,Unnamed: 7,Loser,Pts.1,Notes
732,721,13,"Nov 18, 2022",9:45 PM,Fri,San Diego State,34,@,New Mexico,10,
733,722,13,"Nov 18, 2022",9:00 PM,Fri,Tulsa,48,,South Florida,42,
