,Rk,Wk,Date,Time,Day,Winner,Pts,Unnamed: 7,Loser,Pts.1,Notes
384,379,7,"Oct 7, 2022",10:30 PM,Fri,Colorado State,17,@,Nevada,14,
385,380,7,"Oct 7, 2022",7:30 PM,Fri,Houston,33,@,Memphis,32,
386,381,7,"Oct 7, 2022",7:00 PM,Fri,Nebraska,14,@,Rutgers,13,
387,382,7,"Oct 7, 2022",10:30 PM,Fri,San Jose State,40,,Nevada-Las Vegas,7,
