,Rk,Wk,Date,Time,Day,Winner,Pts,Unnamed: 7,Loser,Pts.1,Notes
666,656,12,"Nov 10, 2022",7:30 PM,Thu,Louisiana,36,,Georgia Southern,17,
667,657,12,"Nov 10, 2022",7:30 PM,Thu,Memphis,26,,Tulsa,10,
