,Rk,Wk,Date,Time,Day,Winner,Pts,Unnamed: 7,Loser,Pts.1,Notes
92,92,2,"Sep 4, 2022",7:30 PM,Sun,Florida State,24,N,Louisiana State,23,
93,93,2,"Sep 4, 2022",12:00 AM,Sun,Western Kentucky,49,@,Hawaii,17,
