,Rk,Wk,Date,Time,Day,Winner,Pts,Unnamed: 7,Loser,Pts.1,Notes
599,590,11,"Nov 1, 2022",7:00 PM,Tue,Ball State,27,@,Kent State,20,
600,591,11,"Nov 1, 2022",7:30 PM,Tue,Ohio,45,,Buffalo,24,
