,Rk,Wk,Date,Time,Day,Winner,Pts,Unnamed: 7,Loser,Pts.1,Notes
28,28,2,"Sep 2, 2022",7:30 PM,Fri,Duke,30,,Temple,0,
29,29,2,"Sep 2, 2022",7:00 PM,Fri,Eastern Michigan,42,,Eastern Kentucky,34,
30,30,2,"Sep 2, 2022",8:00 PM,Fri,Indiana,23,,Illinois,20,
31,31,2,"Sep 2, 2022",8:00 PM,Fri,Kansas,56,,Tennessee Tech,10,
32,32,2,"Sep 2, 2022",7:00 PM,Fri,(15) Michigan State,35,,Western Michigan,13,
33,33,2,"Sep 2, 2022",7:00 PM,Fri,Old Dominion,20,,Virginia Tech,17,
34,34,2,"Sep 2, 2022",10:00 PM,Fri,Texas Christian,38,@,Colorado,13,
35,35,2,"Sep 2, 2022",7:00 PM,Fri,William & Mary,41,@,Charlotte,24,
