,Rk,Wk,Date,Time,Day,Winner,Pts,Unnamed: 7,Loser,Pts.1,Notes
794,782,14,"Nov 22, 2022",7:00 PM,Tue,Miami (OH),18,,Ball State,17,
795,783,14,"Nov 22, 2022",7:00 PM,Tue,Ohio,38,,Bowling Green,14,
