,Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 6,Unnamed: 7,Attend.,Arena,Notes
152,"Thu, Dec 22, 2022",8:00p,San Antonio Spurs,,New Orleans Pelicans,,,,,Smoothie King Center,
153,"Thu, Dec 22, 2022",9:00p,Washington Wizards,,Utah Jazz,,,,,Vivint Arena,
