,Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 6,Unnamed: 7,Attend.,Arena,Notes
117,"Thu, Feb 23, 2023",7:00p,Denver Nuggets,,Cleveland Cavaliers,,,,,Rocket Mortgage Fieldhouse,
118,"Thu, Feb 23, 2023",7:00p,Boston Celtics,,Indiana Pacers,,,,,Gainbridge Fieldhouse,
119,"Thu, Feb 23, 2023",7:00p,Detroit Pistons,,Orlando Magic,,,,,Amway Center,
120,"Thu, Feb 23, 2023",7:30p,Memphis Grizzlies,,Philadelphia 76ers,,,,,Wells Fargo Center,
121,"Thu, Feb 23, 2023",7:30p,New Orleans Pelicans,,Toronto Raptors,,,,,Scotiabank Arena,
122,"Thu, Feb 23, 2023",8:30p,San Antonio Spurs,,Dallas Mavericks,,,,,American Airlines Center,
123,"Thu, Feb 23, 2023",9:00p,Oklahoma City Thunder,,Utah Jazz,,,,,Vivint Arena,
124,"Thu, Feb 23, 2023",10:00p,Golden State Warriors,,Los Angeles Lakers,,,,,Crypto.com Arena,
125,"Thu, Feb 23, 2023",10:00p,Portland Trail Blazers,,Sacramento Kings,,,,,Golden 1 Center,
