,Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 6,Unnamed: 7,Attend.,Arena,Notes
14,"Tue, Jan 3, 2023",8:00p,Washington Wizards,,Milwaukee Bucks,,,,,Fiserv Forum,
15,"Tue, Jan 3, 2023",8:00p,Boston Celtics,,Oklahoma City Thunder,,,,,Paycom Center,
16,"Tue, Jan 3, 2023",9:00p,Sacramento Kings,,Utah Jazz,,,,,Vivint Arena,
