,Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 6,Unnamed: 7,Attend.,Arena,Notes
27,"Mon, Dec 5, 2022",7:00p,Los Angeles Clippers,,Charlotte Hornets,,,,,Spectrum Center,
28,"Mon, Dec 5, 2022",7:00p,Milwaukee Bucks,,Orlando Magic,,,,,Amway Center,
29,"Mon, Dec 5, 2022",7:30p,Oklahoma City Thunder,,Atlanta Hawks,,,,,State Farm Arena,
30,"Mon, Dec 5, 2022",7:30p,Boston Celtics,,Toronto Raptors,,,,,Scotiabank Arena,
31,"Mon, Dec 5, 2022",8:00p,Philadelphia 76ers,,Houston Rockets,,,,,Toyota Center,
32,"Mon, Dec 5, 2022",8:00p,Miami Heat,,Memphis Grizzlies,,,,,FedEx Forum,
33,"Mon, Dec 5, 2022",8:30p,Phoenix Suns,,Dallas Mavericks,,,,,American Airlines Center,
34,"Mon, Dec 5, 2022",10:00p,Indiana Pacers,,Golden State Warriors,,,,,Chase Center,
