,Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 6,Unnamed: 7,Attend.,Arena,Notes
64,"Tue, Jan 10, 2023",7:30p,Oklahoma City Thunder,,Miami Heat,,,,,FTX Arena,
65,"Tue, Jan 10, 2023",7:30p,Detroit Pistons,,Philadelphia 76ers,,,,,Wells Fargo Center,
66,"Tue, Jan 10, 2023",7:30p,Charlotte Hornets,,Toronto Raptors,,,,,Scotiabank Arena,
67,"Tue, Jan 10, 2023",9:00p,Cleveland Cavaliers,,Utah Jazz,,,,,Vivint Arena,
68,"Tue, Jan 10, 2023",10:00p,Phoenix Suns,,Golden State Warriors,,,,,Chase Center,
69,"Tue, Jan 10, 2023",10:00p,Orlando Magic,,Portland Trail Blazers,,,,,Moda Center,
70,"Tue, Jan 10, 2023",10:30p,Dallas Mavericks,,Los Angeles Clippers,,,,,Crypto.com Arena,
