,Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 6,Unnamed: 7,Attend.,Arena,Notes
189,"Mon, Mar 27, 2023",7:00p,Milwaukee Bucks,,Detroit Pistons,,,,,Little Caesars Arena,
190,"Mon, Mar 27, 2023",7:00p,Dallas Mavericks,,Indiana Pacers,,,,,Gainbridge Fieldhouse,
191,"Mon, Mar 27, 2023",7:30p,Houston Rockets,,New York Knicks,,,,,Madison Square Garden (IV),
192,"Mon, Mar 27, 2023",9:00p,Phoenix Suns,,Utah Jazz,,,,,Vivint Arena,
193,"Mon, Mar 27, 2023",9:30p,Philadelphia 76ers,,Denver Nuggets,,,,,Ball Arena,
194,"Mon, Mar 27, 2023",10:00p,New Orleans Pelicans,,Portland Trail Blazers,,,,,Moda Center,
195,"Mon, Mar 27, 2023",10:00p,Minnesota Timberwolves,,Sacramento Kings,,,,,Golden 1 Center,
196,"Mon, Mar 27, 2023",10:30p,Chicago Bulls,,Los Angeles Clippers,,,,,Crypto.com Arena,
