,Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 6,Unnamed: 7,Attend.,Arena,Notes
198,"Thu, Dec 29, 2022",7:00p,Oklahoma City Thunder,,Charlotte Hornets,,,,,Spectrum Center,
199,"Thu, Dec 29, 2022",7:00p,Cleveland Cavaliers,,Indiana Pacers,,,,,Gainbridge Fieldhouse,
200,"Thu, Dec 29, 2022",7:30p,Los Angeles Clippers,,Boston Celtics,,,,,TD Garden,
201,"Thu, Dec 29, 2022",7:30p,Memphis Grizzlies,,Toronto Raptors,,,,,Scotiabank Arena,
202,"Thu, Dec 29, 2022",8:00p,New York Knicks,,San Antonio Spurs,,,,,AT&T Center,
203,"Thu, Dec 29, 2022",8:30p,Houston Rockets,,Dallas Mavericks,,,,,American Airlines Center,
