,Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 6,Unnamed: 7,Attend.,Arena,Notes
130,"Sun, Mar 19, 2023",3:30p,Denver Nuggets,,Brooklyn Nets,,,,,Barclays Center,
131,"Sun, Mar 19, 2023",3:30p,Phoenix Suns,,Oklahoma City Thunder,,,,,Paycom Center,
132,"Sun, Mar 19, 2023",4:00p,Atlanta Hawks,,San Antonio Spurs,,,,,AT&T Center,
133,"Sun, Mar 19, 2023",6:00p,Miami Heat,,Detroit Pistons,,,,,Little Caesars Arena,
134,"Sun, Mar 19, 2023",7:00p,New Orleans Pelicans,,Houston Rockets,,,,,Toyota Center,
135,"Sun, Mar 19, 2023",8:00p,Toronto Raptors,,Milwaukee Bucks,,,,,Fiserv Forum,
136,"Sun, Mar 19, 2023",9:00p,Los Angeles Clippers,,Portland Trail Blazers,,,,,Moda Center,
137,"Sun, Mar 19, 2023",9:30p,Orlando Magic,,Los Angeles Lakers,,,,,Crypto.com Arena,
