,Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 6,Unnamed: 7,Attend.,Arena,Notes
81,"Sun, Mar 12, 2023",3:30p,Brooklyn Nets,,Denver Nuggets,,,,,Ball Arena,
82,"Sun, Mar 12, 2023",5:00p,Cleveland Cavaliers,,Charlotte Hornets,,,,,Spectrum Center,
83,"Sun, Mar 12, 2023",6:00p,Washington Wizards,,Philadelphia 76ers,,,,,Wells Fargo Center,
84,"Sun, Mar 12, 2023",7:00p,Portland Trail Blazers,,New Orleans Pelicans,,,,,Smoothie King Center,
85,"Sun, Mar 12, 2023",7:00p,Oklahoma City Thunder,,San Antonio Spurs,,,,,AT&T Center,
86,"Sun, Mar 12, 2023",9:00p,New York Knicks,,Los Angeles Lakers,,,,,Crypto.com Arena,
