,Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 6,Unnamed: 7,Attend.,Arena,Notes
15,"Thu, Nov 3, 2022",7:00p,Golden State Warriors,129.0,Orlando Magic,130.0,Box Score,,18846.0,Amway Center,
16,"Thu, Nov 3, 2022",8:00p,Denver Nuggets,122.0,Oklahoma City Thunder,110.0,Box Score,,13791.0,Paycom Center,
