,Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 6,Unnamed: 7,Attend.,Arena,Notes
85,"Fri, Jan 13, 2023",7:00p,New Orleans Pelicans,,Detroit Pistons,,,,,Little Caesars Arena,
86,"Fri, Jan 13, 2023",7:00p,Atlanta Hawks,,Indiana Pacers,,,,,Gainbridge Fieldhouse,
87,"Fri, Jan 13, 2023",7:00p,New York Knicks,,Washington Wizards,,,,,Capital One Arena,
88,"Fri, Jan 13, 2023",7:30p,Golden State Warriors,,San Antonio Spurs,,,,,AT&T Center,
89,"Fri, Jan 13, 2023",8:00p,Oklahoma City Thunder,,Chicago Bulls,,,,,United Center,
90,"Fri, Jan 13, 2023",8:00p,Phoenix Suns,,Minnesota Timberwolves,,,,,Target Center,
91,"Fri, Jan 13, 2023",9:00p,Orlando Magic,,Utah Jazz,,,,,Vivint Arena,
92,"Fri, Jan 13, 2023",10:00p,Denver Nuggets,,Los Angeles Clippers,,,,,Crypto.com Arena,
93,"Fri, Jan 13, 2023",10:00p,Houston Rockets,,Sacramento Kings,,,,,Golden 1 Center,
