,Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 6,Unnamed: 7,Attend.,Arena,Notes
14,"Thu, Oct 20, 2022",7:30p,Milwaukee Bucks,90,Philadelphia 76ers,88,Box Score,,20060.0,Wells Fargo Center,
15,"Thu, Oct 20, 2022",10:00p,Los Angeles Clippers,103,Los Angeles Lakers,97,Box Score,,18997.0,Crypto.com Arena,
