,Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 6,Unnamed: 7,Attend.,Arena,Notes
138,"Mon, Mar 20, 2023",7:00p,Indiana Pacers,,Charlotte Hornets,,,,,Spectrum Center,
139,"Mon, Mar 20, 2023",7:00p,Chicago Bulls,,Philadelphia 76ers,,,,,Wells Fargo Center,
140,"Mon, Mar 20, 2023",7:30p,Minnesota Timberwolves,,New York Knicks,,,,,Madison Square Garden (IV),
141,"Mon, Mar 20, 2023",8:00p,Golden State Warriors,,Houston Rockets,,,,,Toyota Center,
142,"Mon, Mar 20, 2023",8:00p,Dallas Mavericks,,Memphis Grizzlies,,,,,FedEx Forum,
143,"Mon, Mar 20, 2023",9:00p,Sacramento Kings,,Utah Jazz,,,,,Vivint Arena,
