,Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 6,Unnamed: 7,Attend.,Arena,Notes
183,"Thu, Jan 26, 2023",7:30p,New York Knicks,,Boston Celtics,,,,,TD Garden,
184,"Thu, Jan 26, 2023",7:30p,Detroit Pistons,,Brooklyn Nets,,,,,Barclays Center,
185,"Thu, Jan 26, 2023",7:30p,Chicago Bulls,,Charlotte Hornets,,,,,Spectrum Center,
186,"Thu, Jan 26, 2023",8:00p,Cleveland Cavaliers,,Houston Rockets,,,,,Toyota Center,
187,"Thu, Jan 26, 2023",10:00p,Dallas Mavericks,,Phoenix Suns,,,,,Footprint Center,
188,"Thu, Jan 26, 2023",10:30p,San Antonio Spurs,,Los Angeles Clippers,,,,,Crypto.com Arena,
