,Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 6,Unnamed: 7,Attend.,Arena,Notes
62,"Sat, Dec 10, 2022",5:00p,San Antonio Spurs,,Miami Heat,,,,,FTX Arena,
63,"Sat, Dec 10, 2022",7:00p,Brooklyn Nets,,Indiana Pacers,,,,,Gainbridge Fieldhouse,
64,"Sat, Dec 10, 2022",7:00p,Los Angeles Clippers,,Washington Wizards,,,,,Capital One Arena,
65,"Sat, Dec 10, 2022",7:30p,Oklahoma City Thunder,,Cleveland Cavaliers,,,,,Rocket Mortgage Fieldhouse,
66,"Sat, Dec 10, 2022",8:00p,Dallas Mavericks,,Chicago Bulls,,,,,United Center,
67,"Sat, Dec 10, 2022",8:30p,Boston Celtics,,Golden State Warriors,,,,,Chase Center,
68,"Sat, Dec 10, 2022",9:00p,Utah Jazz,,Denver Nuggets,,,,,Ball Arena,
69,"Sat, Dec 10, 2022",10:00p,Minnesota Timberwolves,,Portland Trail Blazers,,,,,Moda Center,
