,Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 6,Unnamed: 7,Attend.,Arena,Notes
109,"Thu, Mar 16, 2023",7:00p,Denver Nuggets,,Detroit Pistons,,,,,Little Caesars Arena,
110,"Thu, Mar 16, 2023",7:30p,Sacramento Kings,,Brooklyn Nets,,,,,Barclays Center,
111,"Thu, Mar 16, 2023",7:30p,Oklahoma City Thunder,,Toronto Raptors,,,,,Scotiabank Arena,
112,"Thu, Mar 16, 2023",8:00p,Indiana Pacers,,Milwaukee Bucks,,,,,Fiserv Forum,
113,"Thu, Mar 16, 2023",10:00p,Orlando Magic,,Phoenix Suns,,,,,Footprint Center,
