,Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 6,Unnamed: 7,Attend.,Arena,Notes
65,"Fri, Mar 10, 2023",7:00p,Portland Trail Blazers,,Philadelphia 76ers,,,,,Wells Fargo Center,
66,"Fri, Mar 10, 2023",7:00p,Atlanta Hawks,,Washington Wizards,,,,,Capital One Arena,
67,"Fri, Mar 10, 2023",8:00p,Cleveland Cavaliers,,Miami Heat,,,,,FTX Arena,
68,"Fri, Mar 10, 2023",8:00p,Brooklyn Nets,,Minnesota Timberwolves,,,,,Target Center,
69,"Fri, Mar 10, 2023",8:00p,Denver Nuggets,,San Antonio Spurs,,,,,AT&T Center,
70,"Fri, Mar 10, 2023",10:30p,Toronto Raptors,,Los Angeles Lakers,,,,,Crypto.com Arena,
