,Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 6,Unnamed: 7,Attend.,Arena,Notes
71,"Wed, Jan 11, 2023",7:00p,Minnesota Timberwolves,,Detroit Pistons,,,,,Little Caesars Arena,
72,"Wed, Jan 11, 2023",7:00p,Chicago Bulls,,Washington Wizards,,,,,Capital One Arena,
73,"Wed, Jan 11, 2023",7:30p,Milwaukee Bucks,,Atlanta Hawks,,,,,State Farm Arena,
74,"Wed, Jan 11, 2023",7:30p,New Orleans Pelicans,,Boston Celtics,,,,,TD Garden,
75,"Wed, Jan 11, 2023",7:30p,Indiana Pacers,,New York Knicks,,,,,Madison Square Garden (IV),
76,"Wed, Jan 11, 2023",8:00p,San Antonio Spurs,,Memphis Grizzlies,,,,,FedEx Forum,
77,"Wed, Jan 11, 2023",9:00p,Phoenix Suns,,Denver Nuggets,,,,,Ball Arena,
78,"Wed, Jan 11, 2023",10:00p,Houston Rockets,,Sacramento Kings,,,,,Golden 1 Center,
