,Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 6,Unnamed: 7,Attend.,Arena,Notes
114,"Fri, Mar 17, 2023",7:00p,Philadelphia 76ers,,Charlotte Hornets,,,,,Spectrum Center,
115,"Fri, Mar 17, 2023",7:30p,Golden State Warriors,,Atlanta Hawks,,,,,State Farm Arena,
116,"Fri, Mar 17, 2023",7:30p,Washington Wizards,,Cleveland Cavaliers,,,,,Rocket Mortgage Fieldhouse,
117,"Fri, Mar 17, 2023",8:00p,Minnesota Timberwolves,,Chicago Bulls,,,,,United Center,
118,"Fri, Mar 17, 2023",8:00p,New Orleans Pelicans,,Houston Rockets,,,,,Toyota Center,
119,"Fri, Mar 17, 2023",8:00p,Memphis Grizzlies,,San Antonio Spurs,,,,,AT&T Center,
120,"Fri, Mar 17, 2023",10:00p,Boston Celtics,,Portland Trail Blazers,,,,,Moda Center,
121,"Fri, Mar 17, 2023",10:30p,Dallas Mavericks,,Los Angeles Lakers,,,,,Crypto.com Arena,
