,Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 6,Unnamed: 7,Attend.,Arena,Notes
144,"Tue, Mar 21, 2023",7:00p,Washington Wizards,,Orlando Magic,,,,,Amway Center,
145,"Tue, Mar 21, 2023",7:30p,Detroit Pistons,,Atlanta Hawks,,,,,State Farm Arena,
146,"Tue, Mar 21, 2023",7:30p,Cleveland Cavaliers,,Brooklyn Nets,,,,,Barclays Center,
147,"Tue, Mar 21, 2023",8:00p,San Antonio Spurs,,New Orleans Pelicans,,,,,Smoothie King Center,
148,"Tue, Mar 21, 2023",10:00p,Boston Celtics,,Sacramento Kings,,,,,Golden 1 Center,
149,"Tue, Mar 21, 2023",10:30p,Oklahoma City Thunder,,Los Angeles Clippers,,,,,Crypto.com Arena,
