,Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 6,Unnamed: 7,Attend.,Arena,Notes
9,"Thu, Mar 2, 2023",7:00p,Toronto Raptors,,Washington Wizards,,,,,Capital One Arena,
10,"Thu, Mar 2, 2023",7:30p,Philadelphia 76ers,,Dallas Mavericks,,,,,American Airlines Center,
11,"Thu, Mar 2, 2023",8:30p,Indiana Pacers,,San Antonio Spurs,,,,,AT&T Center,
12,"Thu, Mar 2, 2023",10:00p,Los Angeles Clippers,,Golden State Warriors,,,,,Chase Center,
