,Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 6,Unnamed: 7,Attend.,Arena,Notes
205,"Sun, Jan 29, 2023",1:00p,Miami Heat,,Charlotte Hornets,,,,,Spectrum Center,
206,"Sun, Jan 29, 2023",6:00p,Indiana Pacers,,Memphis Grizzlies,,,,,FedEx Forum,
207,"Sun, Jan 29, 2023",7:00p,Los Angeles Clippers,,Cleveland Cavaliers,,,,,Rocket Mortgage Fieldhouse,
208,"Sun, Jan 29, 2023",8:00p,New Orleans Pelicans,,Milwaukee Bucks,,,,,Fiserv Forum,
