,Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 6,Unnamed: 7,Attend.,Arena,Notes
145,"Sat, Jan 21, 2023",5:00p,Boston Celtics,,Toronto Raptors,,,,,Scotiabank Arena,
146,"Sat, Jan 21, 2023",7:00p,Orlando Magic,,Washington Wizards,,,,,Capital One Arena,
147,"Sat, Jan 21, 2023",7:30p,Charlotte Hornets,,Atlanta Hawks,,,,,State Farm Arena,
148,"Sat, Jan 21, 2023",7:30p,Milwaukee Bucks,,Cleveland Cavaliers,,,,,Rocket Mortgage Fieldhouse,
149,"Sat, Jan 21, 2023",8:00p,Houston Rockets,,Minnesota Timberwolves,,,,,Target Center,
150,"Sat, Jan 21, 2023",9:00p,Indiana Pacers,,Phoenix Suns,,,,,Footprint Center,
151,"Sat, Jan 21, 2023",10:00p,Philadelphia 76ers,,Sacramento Kings,,,,,Golden 1 Center,
