,Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 6,Unnamed: 7,Attend.,Arena,Notes
49,"Sun, Jan 8, 2023",3:00p,Philadelphia 76ers,,Detroit Pistons,,,,,Little Caesars Arena,
50,"Sun, Jan 8, 2023",3:30p,Portland Trail Blazers,,Toronto Raptors,,,,,Scotiabank Arena,
51,"Sun, Jan 8, 2023",5:00p,Charlotte Hornets,,Indiana Pacers,,,,,Gainbridge Fieldhouse,
52,"Sun, Jan 8, 2023",6:00p,Utah Jazz,,Memphis Grizzlies,,,,,FedEx Forum,
53,"Sun, Jan 8, 2023",6:00p,Brooklyn Nets,,Miami Heat,,,,,FTX Arena,
54,"Sun, Jan 8, 2023",7:00p,Minnesota Timberwolves,,Houston Rockets,,,,,Toyota Center,
55,"Sun, Jan 8, 2023",7:00p,Dallas Mavericks,,Oklahoma City Thunder,,,,,Paycom Center,
56,"Sun, Jan 8, 2023",8:00p,Cleveland Cavaliers,,Phoenix Suns,,,,,Footprint Center,
57,"Sun, Jan 8, 2023",9:00p,Atlanta Hawks,,Los Angeles Clippers,,,,,Crypto.com Arena,
