,Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 6,Unnamed: 7,Attend.,Arena,Notes
94,"Sat, Jan 14, 2023",1:00p,Milwaukee Bucks,,Miami Heat,,,,,FTX Arena,
95,"Sat, Jan 14, 2023",7:00p,Boston Celtics,,Charlotte Hornets,,,,,Spectrum Center,
96,"Sat, Jan 14, 2023",7:00p,Memphis Grizzlies,,Indiana Pacers,,,,,Gainbridge Fieldhouse,
97,"Sat, Jan 14, 2023",7:30p,Atlanta Hawks,,Toronto Raptors,,,,,Scotiabank Arena,
98,"Sat, Jan 14, 2023",8:00p,Cleveland Cavaliers,,Minnesota Timberwolves,,,,,Target Center,
99,"Sat, Jan 14, 2023",9:00p,Philadelphia 76ers,,Utah Jazz,,,,,Vivint Arena,
100,"Sat, Jan 14, 2023",10:00p,Dallas Mavericks,,Portland Trail Blazers,,,,,Moda Center,
