,Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 6,Unnamed: 7,Attend.,Arena,Notes
127,"Mon, Dec 19, 2022",7:00p,Utah Jazz,,Cleveland Cavaliers,,,,,Rocket Mortgage Fieldhouse,
128,"Mon, Dec 19, 2022",7:00p,Toronto Raptors,,Philadelphia 76ers,,,,,Wells Fargo Center,
129,"Mon, Dec 19, 2022",7:30p,Orlando Magic,,Atlanta Hawks,,,,,State Farm Arena,
130,"Mon, Dec 19, 2022",8:00p,San Antonio Spurs,,Houston Rockets,,,,,Toyota Center,
131,"Mon, Dec 19, 2022",8:00p,Dallas Mavericks,,Minnesota Timberwolves,,,,,Target Center,
132,"Mon, Dec 19, 2022",8:00p,Milwaukee Bucks,,New Orleans Pelicans,,,,,Smoothie King Center,
133,"Mon, Dec 19, 2022",8:00p,Portland Trail Blazers,,Oklahoma City Thunder,,,,,Paycom Center,
134,"Mon, Dec 19, 2022",9:00p,Los Angeles Lakers,,Phoenix Suns,,,,,Footprint Center,
135,"Mon, Dec 19, 2022",10:00p,Charlotte Hornets,,Sacramento Kings,,,,,Golden 1 Center,
