,Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 6,Unnamed: 7,Attend.,Arena,Notes
109,"Mon, Jan 16, 2023",1:00p,Boston Celtics,,Charlotte Hornets,,,,,Spectrum Center,
110,"Mon, Jan 16, 2023",2:30p,Indiana Pacers,,Milwaukee Bucks,,,,,Fiserv Forum,
111,"Mon, Jan 16, 2023",3:00p,New Orleans Pelicans,,Cleveland Cavaliers,,,,,Rocket Mortgage Fieldhouse,
112,"Mon, Jan 16, 2023",3:00p,Toronto Raptors,,New York Knicks,,,,,Madison Square Garden (IV),
113,"Mon, Jan 16, 2023",3:00p,Golden State Warriors,,Washington Wizards,,,,,Capital One Arena,
114,"Mon, Jan 16, 2023",3:30p,Miami Heat,,Atlanta Hawks,,,,,State Farm Arena,
115,"Mon, Jan 16, 2023",4:00p,Utah Jazz,,Minnesota Timberwolves,,,,,Target Center,
116,"Mon, Jan 16, 2023",6:00p,Phoenix Suns,,Memphis Grizzlies,,,,,FedEx Forum,
117,"Mon, Jan 16, 2023",10:30p,Houston Rockets,,Los Angeles Lakers,,,,,Crypto.com Arena,
