,Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 6,Unnamed: 7,Attend.,Arena,Notes
101,"Sun, Jan 15, 2023",1:00p,New York Knicks,,Detroit Pistons,,,,,Little Caesars Arena,
102,"Sun, Jan 15, 2023",3:00p,Houston Rockets,,Los Angeles Clippers,,,,,Crypto.com Arena,
103,"Sun, Jan 15, 2023",3:30p,Golden State Warriors,,Chicago Bulls,,,,,United Center,
104,"Sun, Jan 15, 2023",6:00p,Oklahoma City Thunder,,Brooklyn Nets,,,,,Barclays Center,
105,"Sun, Jan 15, 2023",7:00p,Sacramento Kings,,San Antonio Spurs,,,,,AT&T Center,
106,"Sun, Jan 15, 2023",8:00p,Orlando Magic,,Denver Nuggets,,,,,Ball Arena,
107,"Sun, Jan 15, 2023",9:00p,Dallas Mavericks,,Portland Trail Blazers,,,,,Moda Center,
108,"Sun, Jan 15, 2023",9:30p,Philadelphia 76ers,,Los Angeles Lakers,,,,,Crypto.com Arena,
