,Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 6,Unnamed: 7,Attend.,Arena,Notes
160,"Thu, Mar 23, 2023",7:00p,New York Knicks,,Orlando Magic,,,,,Amway Center,
161,"Thu, Mar 23, 2023",7:30p,Cleveland Cavaliers,,Brooklyn Nets,,,,,Barclays Center,
162,"Thu, Mar 23, 2023",8:00p,Charlotte Hornets,,New Orleans Pelicans,,,,,Smoothie King Center,
163,"Thu, Mar 23, 2023",10:30p,Oklahoma City Thunder,,Los Angeles Clippers,,,,,Crypto.com Arena,
