,Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 6,Unnamed: 7,Attend.,Arena,Notes
53,"Wed, Feb 8, 2023",7:00p,Detroit Pistons,,Cleveland Cavaliers,,,,,Rocket Mortgage Fieldhouse,
54,"Wed, Feb 8, 2023",7:00p,Charlotte Hornets,,Washington Wizards,,,,,Capital One Arena,
55,"Wed, Feb 8, 2023",7:30p,Philadelphia 76ers,,Boston Celtics,,,,,TD Garden,
56,"Wed, Feb 8, 2023",7:30p,Indiana Pacers,,Miami Heat,,,,,FTX Arena,
57,"Wed, Feb 8, 2023",7:30p,San Antonio Spurs,,Toronto Raptors,,,,,Scotiabank Arena,
58,"Wed, Feb 8, 2023",8:00p,Sacramento Kings,,Houston Rockets,,,,,Toyota Center,
59,"Wed, Feb 8, 2023",9:00p,Minnesota Timberwolves,,Utah Jazz,,,,,Vivint Arena,
60,"Wed, Feb 8, 2023",10:00p,Dallas Mavericks,,Los Angeles Clippers,,,,,Crypto.com Arena,
61,"Wed, Feb 8, 2023",10:00p,Golden State Warriors,,Portland Trail Blazers,,,,,Moda Center,
