,Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 6,Unnamed: 7,Attend.,Arena,Notes
126,"Fri, Feb 24, 2023",7:00p,New York Knicks,,Washington Wizards,,,,,Capital One Arena,
127,"Fri, Feb 24, 2023",7:30p,Cleveland Cavaliers,,Atlanta Hawks,,,,,State Farm Arena,
128,"Fri, Feb 24, 2023",7:30p,Miami Heat,,Milwaukee Bucks,,,,,Fiserv Forum,
129,"Fri, Feb 24, 2023",8:00p,Charlotte Hornets,,Minnesota Timberwolves,,,,,Target Center,
130,"Fri, Feb 24, 2023",9:00p,Oklahoma City Thunder,,Phoenix Suns,,,,,Footprint Center,
131,"Fri, Feb 24, 2023",10:00p,Brooklyn Nets,,Chicago Bulls,,,,,United Center,
132,"Fri, Feb 24, 2023",10:00p,Houston Rockets,,Golden State Warriors,,,,,Chase Center,
133,"Fri, Feb 24, 2023",10:30p,Sacramento Kings,,Los Angeles Clippers,,,,,Crypto.com Arena,
