,Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 6,Unnamed: 7,Attend.,Arena,Notes
44,"Sat, Jan 7, 2023",6:00p,Boston Celtics,,San Antonio Spurs,,,,,AT&T Center,
45,"Sat, Jan 7, 2023",8:00p,Utah Jazz,,Chicago Bulls,,,,,United Center,
46,"Sat, Jan 7, 2023",8:00p,New Orleans Pelicans,,Dallas Mavericks,,,,,American Airlines Center,
47,"Sat, Jan 7, 2023",8:30p,Orlando Magic,,Golden State Warriors,,,,,Chase Center,
48,"Sat, Jan 7, 2023",10:00p,Los Angeles Lakers,,Sacramento Kings,,,,,Golden 1 Center,
