,Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 6,Unnamed: 7,Attend.,Arena,Notes
122,"Wed, Jan 18, 2023",7:30p,Atlanta Hawks,,Dallas Mavericks,,,,,American Airlines Center,
123,"Wed, Jan 18, 2023",7:30p,Washington Wizards,,New York Knicks,,,,,Madison Square Garden (IV),
124,"Wed, Jan 18, 2023",8:00p,Charlotte Hornets,,Houston Rockets,,,,,Toyota Center,
125,"Wed, Jan 18, 2023",8:00p,Cleveland Cavaliers,,Memphis Grizzlies,,,,,FedEx Forum,
126,"Wed, Jan 18, 2023",8:00p,Miami Heat,,New Orleans Pelicans,,,,,Smoothie King Center,
127,"Wed, Jan 18, 2023",8:00p,Indiana Pacers,,Oklahoma City Thunder,,,,,Paycom Center,
128,"Wed, Jan 18, 2023",9:00p,Los Angeles Clippers,,Utah Jazz,,,,,Vivint Arena,
129,"Wed, Jan 18, 2023",10:00p,Minnesota Timberwolves,,Denver Nuggets,,,,,Ball Arena,
130,"Wed, Jan 18, 2023",10:30p,Sacramento Kings,,Los Angeles Lakers,,,,,Crypto.com Arena,
