,Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 6,Unnamed: 7,Attend.,Arena,Notes
35,"Tue, Dec 6, 2022",7:30p,Los Angeles Lakers,,Cleveland Cavaliers,,,,,Rocket Mortgage Fieldhouse,
36,"Tue, Dec 6, 2022",7:30p,Detroit Pistons,,Miami Heat,,,,,FTX Arena,
37,"Tue, Dec 6, 2022",10:00p,Dallas Mavericks,,Denver Nuggets,,,,,Ball Arena,
