,Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 6,Unnamed: 7,Attend.,Arena,Notes
29,"Sun, Mar 5, 2023",1:00p,Phoenix Suns,,Dallas Mavericks,,,,,American Airlines Center,
30,"Sun, Mar 5, 2023",3:30p,Indiana Pacers,,Chicago Bulls,,,,,United Center,
31,"Sun, Mar 5, 2023",3:30p,Golden State Warriors,,Los Angeles Lakers,,,,,Crypto.com Arena,
32,"Sun, Mar 5, 2023",6:00p,Charlotte Hornets,,Brooklyn Nets,,,,,Barclays Center,
33,"Sun, Mar 5, 2023",6:00p,Portland Trail Blazers,,Orlando Magic,,,,,Amway Center,
34,"Sun, Mar 5, 2023",7:00p,San Antonio Spurs,,Houston Rockets,,,,,Toyota Center,
35,"Sun, Mar 5, 2023",7:00p,Utah Jazz,,Oklahoma City Thunder,,,,,Paycom Center,
36,"Sun, Mar 5, 2023",7:30p,New York Knicks,,Boston Celtics,,,,,TD Garden,
37,"Sun, Mar 5, 2023",10:00p,Memphis Grizzlies,,Los Angeles Clippers,,,,,Crypto.com Arena,
