,Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 6,Unnamed: 7,Attend.,Arena,Notes
33,"Sun, Feb 5, 2023",1:00p,Orlando Magic,,Charlotte Hornets,,,,,Spectrum Center,
34,"Sun, Feb 5, 2023",5:00p,Cleveland Cavaliers,,Indiana Pacers,,,,,Gainbridge Fieldhouse,
35,"Sun, Feb 5, 2023",6:00p,Toronto Raptors,,Memphis Grizzlies,,,,,FedEx Forum,
36,"Sun, Feb 5, 2023",6:00p,Philadelphia 76ers,,New York Knicks,,,,,Madison Square Garden (IV),
37,"Sun, Feb 5, 2023",7:00p,Denver Nuggets,,Minnesota Timberwolves,,,,,Target Center,
38,"Sun, Feb 5, 2023",7:00p,Sacramento Kings,,New Orleans Pelicans,,,,,Smoothie King Center,
