,Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 6,Unnamed: 7,Attend.,Arena,Notes
44,"Tue, Mar 7, 2023",7:00p,Portland Trail Blazers,,Detroit Pistons,,,,,Little Caesars Arena,
45,"Tue, Mar 7, 2023",7:00p,Milwaukee Bucks,,Orlando Magic,,,,,Amway Center,
46,"Tue, Mar 7, 2023",7:30p,Philadelphia 76ers,,Minnesota Timberwolves,,,,,Target Center,
47,"Tue, Mar 7, 2023",7:30p,Charlotte Hornets,,New York Knicks,,,,,Madison Square Garden (IV),
48,"Tue, Mar 7, 2023",8:00p,Brooklyn Nets,,Houston Rockets,,,,,Toyota Center,
49,"Tue, Mar 7, 2023",8:00p,Golden State Warriors,,Oklahoma City Thunder,,,,,Paycom Center,
50,"Tue, Mar 7, 2023",8:30p,Utah Jazz,,Dallas Mavericks,,,,,American Airlines Center,
51,"Tue, Mar 7, 2023",10:00p,Memphis Grizzlies,,Los Angeles Lakers,,,,,Crypto.com Arena,
