,Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 6,Unnamed: 7,Attend.,Arena,Notes
122,"Sat, Mar 18, 2023",1:00p,Denver Nuggets,,New York Knicks,,,,,Madison Square Garden (IV),
123,"Sat, Mar 18, 2023",3:00p,Orlando Magic,,Los Angeles Clippers,,,,,Crypto.com Arena,
124,"Sat, Mar 18, 2023",7:00p,Philadelphia 76ers,,Indiana Pacers,,,,,Gainbridge Fieldhouse,
125,"Sat, Mar 18, 2023",7:00p,Minnesota Timberwolves,,Toronto Raptors,,,,,Scotiabank Arena,
126,"Sat, Mar 18, 2023",8:00p,Miami Heat,,Chicago Bulls,,,,,United Center,
127,"Sat, Mar 18, 2023",8:00p,Golden State Warriors,,Memphis Grizzlies,,,,,FedEx Forum,
128,"Sat, Mar 18, 2023",8:00p,Sacramento Kings,,Washington Wizards,,,,,Capital One Arena,
129,"Sat, Mar 18, 2023",9:00p,Boston Celtics,,Utah Jazz,,,,,Vivint Arena,
