,Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 6,Unnamed: 7,Attend.,Arena,Notes
120,"Sun, Dec 18, 2022",3:00p,Orlando Magic,,Boston Celtics,,,,,TD Garden,
121,"Sun, Dec 18, 2022",5:00p,New York Knicks,,Indiana Pacers,,,,,Gainbridge Fieldhouse,
122,"Sun, Dec 18, 2022",6:00p,Brooklyn Nets,,Detroit Pistons,,,,,Little Caesars Arena,
123,"Sun, Dec 18, 2022",6:00p,Golden State Warriors,,Toronto Raptors,,,,,Scotiabank Arena,
124,"Sun, Dec 18, 2022",7:00p,Chicago Bulls,,Minnesota Timberwolves,,,,,Target Center,
125,"Sun, Dec 18, 2022",8:00p,Charlotte Hornets,,Denver Nuggets,,,,,Ball Arena,
126,"Sun, Dec 18, 2022",9:30p,Washington Wizards,,Los Angeles Lakers,,,,,Crypto.com Arena,
