,Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 6,Unnamed: 7,Attend.,Arena,Notes
99,"Tue, Feb 14, 2023",7:30p,Boston Celtics,,Milwaukee Bucks,,,,,Fiserv Forum,
100,"Tue, Feb 14, 2023",7:30p,Orlando Magic,,Toronto Raptors,,,,,Scotiabank Arena,
101,"Tue, Feb 14, 2023",9:00p,Sacramento Kings,,Phoenix Suns,,,,,Footprint Center,
102,"Tue, Feb 14, 2023",10:00p,Golden State Warriors,,Los Angeles Clippers,,,,,Crypto.com Arena,
103,"Tue, Feb 14, 2023",10:00p,Washington Wizards,,Portland Trail Blazers,,,,,Moda Center,
