,Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 6,Unnamed: 7,Attend.,Arena,Notes
94,"Tue, Mar 14, 2023",7:00p,Cleveland Cavaliers,,Charlotte Hornets,,,,,Spectrum Center,
95,"Tue, Mar 14, 2023",7:00p,Detroit Pistons,,Washington Wizards,,,,,Capital One Arena,
96,"Tue, Mar 14, 2023",7:30p,Denver Nuggets,,Toronto Raptors,,,,,Scotiabank Arena,
97,"Tue, Mar 14, 2023",8:00p,Los Angeles Lakers,,New Orleans Pelicans,,,,,Smoothie King Center,
98,"Tue, Mar 14, 2023",8:00p,Brooklyn Nets,,Oklahoma City Thunder,,,,,Paycom Center,
99,"Tue, Mar 14, 2023",8:00p,Orlando Magic,,San Antonio Spurs,,,,,AT&T Center,
100,"Tue, Mar 14, 2023",10:00p,Milwaukee Bucks,,Phoenix Suns,,,,,Footprint Center,
101,"Tue, Mar 14, 2023",10:00p,New York Knicks,,Portland Trail Blazers,,,,,Moda Center,
