,Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 6,Unnamed: 7,Attend.,Arena,Notes
136,"Tue, Dec 20, 2022",7:00p,Utah Jazz,,Detroit Pistons,,,,,Little Caesars Arena,
137,"Tue, Dec 20, 2022",7:30p,Chicago Bulls,,Miami Heat,,,,,FTX Arena,
138,"Tue, Dec 20, 2022",7:30p,Golden State Warriors,,New York Knicks,,,,,Madison Square Garden (IV),
139,"Tue, Dec 20, 2022",9:00p,Washington Wizards,,Phoenix Suns,,,,,Footprint Center,
140,"Tue, Dec 20, 2022",10:00p,Memphis Grizzlies,,Denver Nuggets,,,,,Ball Arena,
