,Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 6,Unnamed: 7,Attend.,Arena,Notes
168,"Sun, Dec 25, 2022",12:00p,Philadelphia 76ers,,New York Knicks,,,,,Madison Square Garden (IV),
169,"Sun, Dec 25, 2022",2:30p,Los Angeles Lakers,,Dallas Mavericks,,,,,American Airlines Center,
170,"Sun, Dec 25, 2022",5:00p,Milwaukee Bucks,,Boston Celtics,,,,,TD Garden,
171,"Sun, Dec 25, 2022",8:00p,Memphis Grizzlies,,Golden State Warriors,,,,,Chase Center,
172,"Sun, Dec 25, 2022",10:30p,Phoenix Suns,,Denver Nuggets,,,,,Ball Arena,
