,Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 6,Unnamed: 7,Attend.,Arena,Notes
141,"Sun, Feb 26, 2023",1:00p,Phoenix Suns,,Milwaukee Bucks,,,,,Fiserv Forum,
142,"Sun, Feb 26, 2023",3:00p,Brooklyn Nets,,Atlanta Hawks,,,,,State Farm Arena,
143,"Sun, Feb 26, 2023",3:30p,Washington Wizards,,Chicago Bulls,,,,,United Center,
144,"Sun, Feb 26, 2023",3:30p,Los Angeles Lakers,,Dallas Mavericks,,,,,American Airlines Center,
145,"Sun, Feb 26, 2023",6:00p,Toronto Raptors,,Cleveland Cavaliers,,,,,Rocket Mortgage Fieldhouse,
146,"Sun, Feb 26, 2023",7:00p,Sacramento Kings,,Oklahoma City Thunder,,,,,Paycom Center,
147,"Sun, Feb 26, 2023",7:30p,Minnesota Timberwolves,,Golden State Warriors,,,,,Chase Center,
148,"Sun, Feb 26, 2023",9:00p,Houston Rockets,,Portland Trail Blazers,,,,,Moda Center,
149,"Sun, Feb 26, 2023",10:00p,Los Angeles Clippers,,Denver Nuggets,,,,,Ball Arena,
