,Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 6,Unnamed: 7,Attend.,Arena,Notes
159,"Mon, Jan 23, 2023",7:00p,Milwaukee Bucks,,Detroit Pistons,,,,,Little Caesars Arena,
160,"Mon, Jan 23, 2023",7:00p,Boston Celtics,,Orlando Magic,,,,,Amway Center,
161,"Mon, Jan 23, 2023",8:00p,Atlanta Hawks,,Chicago Bulls,,,,,United Center,
162,"Mon, Jan 23, 2023",8:00p,Minnesota Timberwolves,,Houston Rockets,,,,,Toyota Center,
163,"Mon, Jan 23, 2023",9:00p,Charlotte Hornets,,Utah Jazz,,,,,Vivint Arena,
164,"Mon, Jan 23, 2023",10:00p,San Antonio Spurs,,Portland Trail Blazers,,,,,Moda Center,
165,"Mon, Jan 23, 2023",10:30p,Memphis Grizzlies,,Sacramento Kings,,,,,Golden 1 Center,
