,Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 6,Unnamed: 7,Attend.,Arena,Notes
62,"Thu, Feb 9, 2023",7:00p,Denver Nuggets,,Orlando Magic,,,,,Amway Center,
63,"Thu, Feb 9, 2023",7:30p,Phoenix Suns,,Atlanta Hawks,,,,,State Farm Arena,
64,"Thu, Feb 9, 2023",7:30p,Chicago Bulls,,Brooklyn Nets,,,,,Barclays Center,
65,"Thu, Feb 9, 2023",10:00p,Milwaukee Bucks,,Los Angeles Lakers,,,,,Crypto.com Arena,
