,Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 6,Unnamed: 7,Attend.,Arena,Notes
0,"Sun, Jan 1, 2023",8:00p,Boston Celtics,,Denver Nuggets,,,,,Ball Arena,
1,"Sun, Jan 1, 2023",8:00p,Sacramento Kings,,Memphis Grizzlies,,,,,FedEx Forum,
2,"Sun, Jan 1, 2023",8:00p,Washington Wizards,,Milwaukee Bucks,,,,,Fiserv Forum,
