,Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 6,Unnamed: 7,Attend.,Arena,Notes
180,"Sun, Mar 26, 2023",1:00p,Dallas Mavericks,,Charlotte Hornets,,,,,Spectrum Center,
181,"Sun, Mar 26, 2023",3:30p,Chicago Bulls,,Los Angeles Lakers,,,,,Crypto.com Arena,
182,"Sun, Mar 26, 2023",6:00p,Memphis Grizzlies,,Atlanta Hawks,,,,,State Farm Arena,
183,"Sun, Mar 26, 2023",6:00p,San Antonio Spurs,,Boston Celtics,,,,,TD Garden,
184,"Sun, Mar 26, 2023",6:00p,Houston Rockets,,Cleveland Cavaliers,,,,,Rocket Mortgage Fieldhouse,
185,"Sun, Mar 26, 2023",6:00p,Brooklyn Nets,,Orlando Magic,,,,,Amway Center,
186,"Sun, Mar 26, 2023",6:00p,Washington Wizards,,Toronto Raptors,,,,,Scotiabank Arena,
187,"Sun, Mar 26, 2023",7:00p,Oklahoma City Thunder,,Portland Trail Blazers,,,,,Moda Center,
188,"Sun, Mar 26, 2023",8:30p,Minnesota Timberwolves,,Golden State Warriors,,,,,Chase Center,
