,Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 6,Unnamed: 7,Attend.,Arena,Notes
174,"Sat, Mar 25, 2023",5:00p,Indiana Pacers,,Atlanta Hawks,,,,,State Farm Arena,
175,"Sat, Mar 25, 2023",8:00p,Brooklyn Nets,,Miami Heat,,,,,FTX Arena,
176,"Sat, Mar 25, 2023",9:00p,Milwaukee Bucks,,Denver Nuggets,,,,,Ball Arena,
177,"Sat, Mar 25, 2023",10:00p,Philadelphia 76ers,,Phoenix Suns,,,,,Footprint Center,
178,"Sat, Mar 25, 2023",10:00p,Utah Jazz,,Sacramento Kings,,,,,Golden 1 Center,
179,"Sat, Mar 25, 2023",10:30p,New Orleans Pelicans,,Los Angeles Clippers,,,,,Crypto.com Arena,
