,Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 6,Unnamed: 7,Attend.,Arena,Notes
189,"Fri, Jan 27, 2023",7:00p,Milwaukee Bucks,,Indiana Pacers,,,,,Gainbridge Fieldhouse,
190,"Fri, Jan 27, 2023",7:30p,Memphis Grizzlies,,Minnesota Timberwolves,,,,,Target Center,
191,"Fri, Jan 27, 2023",8:00p,Orlando Magic,,Miami Heat,,,,,FTX Arena,
192,"Fri, Jan 27, 2023",8:00p,Cleveland Cavaliers,,Oklahoma City Thunder,,,,,Paycom Center,
193,"Fri, Jan 27, 2023",10:00p,Toronto Raptors,,Golden State Warriors,,,,,Chase Center,
