,Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 6,Unnamed: 7,Attend.,Arena,Notes
29,"Thu, Jan 5, 2023",7:00p,Memphis Grizzlies,,Orlando Magic,,,,,Amway Center,
30,"Thu, Jan 5, 2023",7:30p,Boston Celtics,,Dallas Mavericks,,,,,American Airlines Center,
31,"Thu, Jan 5, 2023",8:00p,Utah Jazz,,Houston Rockets,,,,,Toyota Center,
32,"Thu, Jan 5, 2023",10:00p,Los Angeles Clippers,,Denver Nuggets,,,,,Ball Arena,
