,Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 6,Unnamed: 7,Attend.,Arena,Notes
136,"Fri, Jan 20, 2023",7:00p,New Orleans Pelicans,,Orlando Magic,,,,,Amway Center,
137,"Fri, Jan 20, 2023",7:30p,New York Knicks,,Atlanta Hawks,,,,,State Farm Arena,
138,"Fri, Jan 20, 2023",7:30p,Golden State Warriors,,Cleveland Cavaliers,,,,,Rocket Mortgage Fieldhouse,
139,"Fri, Jan 20, 2023",7:30p,Miami Heat,,Dallas Mavericks,,,,,American Airlines Center,
140,"Fri, Jan 20, 2023",8:00p,Los Angeles Clippers,,San Antonio Spurs,,,,,AT&T Center,
141,"Fri, Jan 20, 2023",9:00p,Indiana Pacers,,Denver Nuggets,,,,,Ball Arena,
142,"Fri, Jan 20, 2023",9:00p,Brooklyn Nets,,Utah Jazz,,,,,Vivint Arena,
143,"Fri, Jan 20, 2023",10:00p,Memphis Grizzlies,,Los Angeles Lakers,,,,,Crypto.com Arena,
144,"Fri, Jan 20, 2023",10:00p,Oklahoma City Thunder,,Sacramento Kings,,,,,Golden 1 Center,
