,Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 6,Unnamed: 7,Attend.,Arena,Notes
190,"Wed, Dec 28, 2022",7:00p,Orlando Magic,,Detroit Pistons,,,,,Little Caesars Arena,
191,"Wed, Dec 28, 2022",7:00p,Phoenix Suns,,Washington Wizards,,,,,Capital One Arena,
192,"Wed, Dec 28, 2022",7:30p,Brooklyn Nets,,Atlanta Hawks,,,,,State Farm Arena,
193,"Wed, Dec 28, 2022",7:30p,Los Angeles Lakers,,Miami Heat,,,,,FTX Arena,
194,"Wed, Dec 28, 2022",8:00p,Milwaukee Bucks,,Chicago Bulls,,,,,United Center,
195,"Wed, Dec 28, 2022",8:00p,Minnesota Timberwolves,,New Orleans Pelicans,,,,,Smoothie King Center,
196,"Wed, Dec 28, 2022",10:00p,Utah Jazz,,Golden State Warriors,,,,,Chase Center,
197,"Wed, Dec 28, 2022",10:00p,Denver Nuggets,,Sacramento Kings,,,,,Golden 1 Center,
